,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
1353,2014-07-05,78,61,70,-2,54,61,0,5,422,1930,"{'RA', 'HZ'}",0.01,29.44,30.16,8.6,21,8.95
1354,2014-07-06,88,64,76,4,64,69,0,11,423,1930,set(),0.0,29.14,29.84,12.15,22,12.6
1355,2014-07-07,88,71,80,8,64,70,0,15,423,1930,"{'TS', 'RA'}",0.55,29.02,29.71,8.0,27,9.45
1356,2014-07-08,82,68,75,2,60,66,0,10,424,1929,"{'TS', 'RA'}",0.51,29.04,29.7,11.2,27,12.5
1357,2014-07-09,80,63,72,-1,56,62,0,7,425,1929,set(),0.0,29.28,29.92,4.9,16,7.25
1358,2014-07-10,78,61,70,-2,54,61,0,5,425,1929,set(),0.0,29.46,30.12,4.3,9,4.9
1359,2014-07-11,82,61,72,-1,54,62,0,7,426,1928,{'RA'},0.01,29.45,30.14,5.3,17,5.95
1360,2014-07-12,80,70,75,2,67,70,0,10,427,1928,"{'RA', 'BR', 'TS'}",1.89,29.26,29.96,8.85,20,10.55
1361,2014-07-13,85,69,78,5,63,68,0,13,428,1927,set(),0.02,29.21,29.89,9.0,27,9.85
1362,2014-07-14,80,62,72,-1,55,62,0,7,428,1927,set(),0.29,29.14,29.82,6.6,30,7.75
1363,2014-07-15,70,56,63,-10,51,57,1,0,429,1926,{'RA'},0.05,29.24,29.91,10.0,29,10.45
1364,2014-07-16,72,55,64,-9,48,56,0,0,430,1925,set(),0.0,29.32,30.0,3.25,2,7.25
1365,2014-07-17,78,56,67,-7,51,58,0,2,431,1925,set(),0.0,29.4,30.08,2.75,13,5.3
1366,2014-07-18,80,61,71,-3,54,61,0,6,432,1924,set(),0.0,29.42,30.11,5.3,15,6.55
1367,2014-07-19,80,59,70,-4,54,61,0,5,433,1923,{'HZ'},0.0,29.36,30.04,3.7,10,4.45
1368,2014-07-20,83,63,73,-1,57,64,0,8,433,1923,set(),0.0,29.34,30.02,3.9,22,4.45
1369,2014-07-21,86,65,76,2,62,67,0,11,434,1922,set(),0.0,29.38,30.04,7.25,19,7.6
1370,2014-07-22,90,70,81,7,68,72,0,16,435,1921,"{'BR', 'TS', 'RA'}",0.1,29.3,29.96,8.95,21,12.4
1371,2014-07-23,75,61,68,-5,53,59,0,3,436,1920,set(),0.0,29.44,30.08,16.05,2,16.4
1372,2014-07-24,75,58,67,-7,49,57,0,2,437,1919,set(),0.0,29.42,30.1,5.6,4,8.5
1373,2014-07-25,76,57,67,-7,55,61,0,2,438,1918,set(),0.01,29.28,29.98,8.55,21,9.15
1374,2014-07-26,84,69,77,3,65,68,0,12,439,1918,set(),0.0,29.13,29.82,5.45,23,6.8
1375,2014-07-27,88,65,77,3,60,67,0,12,440,1917,"{'BR', 'RA', 'HZ'}",0.03,29.1,29.76,11.8,30,14.6
1376,2014-07-28,73,60,67,-7,49,57,0,2,441,1916,set(),0.0,29.35,30.02,9.6,36,11.65
1377,2014-07-29,81,59,70,-3,54,61,0,5,442,1915,set(),0.0,29.31,29.99,6.6,29,8.8
1378,2014-07-30,79,60,70,-4,56,61,0,5,443,1914,set(),0.0,29.32,30.01,1.65,19,6.2
1379,2014-07-31,84,61,73,-1,57,63,0,8,444,1913,"{'BR', 'HZ'}",0.0,29.33,30.01,7.8,25,8.45
1380,2014-08-01,84,64,74,1,58,64,0,9,445,1911,"{'TS', 'RA', 'HZ'}",0.18,29.38,30.06,3.95,22,7.1
1381,2014-08-02,85,61,73,0,54,62,0,8,446,1910,set(),0.0,29.43,30.1,2.1,4,4.4
1382,2014-08-03,87,64,76,3,60,66,0,11,447,1909,set(),0.0,29.41,30.08,3.55,23,6.7
1383,2014-08-04,87,67,77,4,62,67,0,12,448,1908,"{'RA', 'BR', 'TS'}",2.29,29.36,30.05,1.85,31,8.2
1384,2014-08-05,80,66,73,0,64,67,0,8,449,1907,"{'BR', 'RA', 'HZ'}",0.04,29.34,30.02,3.55,3,5.75
1385,2014-08-06,80,63,72,-1,55,62,0,7,450,1906,set(),0.0,29.36,30.04,4.95,3,6.3
1386,2014-08-07,81,65,73,0,58,64,0,8,451,1904,set(),0.0,29.37,30.05,8.5,8,9.15
1387,2014-08-08,82,68,75,2,58,65,0,10,452,1903,set(),0.0,29.36,30.04,10.4,7,10.9
1388,2014-08-09,80,67,73,0,58,64,0,8,453,1902,set(),0.0,29.36,30.06,9.15,6,9.8
1389,2014-08-10,81,70,76,3,60,66,0,11,454,1900,set(),0.0,29.3,29.99,7.45,4,8.5
1390,2014-08-11,83,67,75,2,65,68,0,10,455,1859,"{'RA', 'BR', 'TS'}",1.0,29.14,29.84,4.2,31,7.45
1391,2014-08-12,70,62,66,-6,57,60,0,1,456,1858,"{'BR', 'RA'}",0.12,29.2,29.86,10.45,31,11.6
1392,2014-08-13,82,58,70,-2,57,62,0,5,457,1856,set(),0.0,29.32,29.98,4.0,31,8.65
1393,2014-08-14,72,59,66,-6,49,57,0,1,458,1855,set(),0.0,29.38,30.06,7.3,5,8.3
1394,2014-08-15,78,53,66,-6,50,58,0,1,459,1854,set(),0.0,29.32,30.02,5.35,23,6.1
1395,2014-08-16,81,63,72,0,62,66,0,7,500,1852,set(),0.0,29.23,29.9,7.9,23,8.3
1396,2014-08-17,71,65,68,-3,62,64,0,3,501,1851,"{'BR', 'HZ', 'DZ'}",0.0,29.26,29.95,7.85,2,8.55
1397,2014-08-18,84,66,75,3,64,67,0,10,502,1849,"{'BR', 'HZ'}",0.0,29.15,29.84,2.75,22,5.3
1398,2014-08-19,86,71,79,8,66,70,0,14,503,1848,"{'BR', 'RA'}",0.11,29.05,29.72,9.9,23,11.1
1399,2014-08-20,86,67,77,6,65,69,0,12,504,1846,set(),0.0,29.2,29.85,7.65,24,8.0
1400,2014-08-21,81,70,76,5,70,71,0,11,505,1845,"{'RA', 'BR', 'TS'}",1.14,29.24,29.91,3.4,18,5.65
1401,2014-08-22,86,73,80,9,71,74,0,15,506,1843,"{'RA', 'BR', 'TS'}",2.38,29.24,29.92,4.55,23,6.2
1402,2014-08-23,86,69,78,7,70,72,0,13,508,1842,"{'RA', 'BR', 'TS', 'HZ'}",0.42,29.28,29.95,2.1,7,4.45
1403,2014-08-24,88,71,80,9,71,73,0,15,509,1840,set(),0.0,29.3,29.96,6.45,12,7.35
1404,2014-08-25,90,72,81,11,70,72,0,16,510,1839,"{'RA', 'BR', 'TS'}",0.4,29.3,29.98,3.5,18,6.9
1405,2014-08-26,85,60,73,3,66,70,0,5,511,1837,set(),0.06,29.38,30.05,1.55,25,5.95
1406,2014-08-27,81,68,75,5,61,66,0,10,512,1835,set(),0.0,29.43,30.1,6.15,5,7.0
1407,2014-08-28,77,68,72,2,59,64,0,7,513,1834,"{'RA', 'DZ'}",0.02,29.38,30.07,7.45,8,8.55
1408,2014-08-29,87,72,80,10,68,71,0,15,514,1832,set(),0.04,29.22,29.92,10.3,17,10.8
1409,2014-08-30,84,72,78,8,67,70,0,13,515,1831,set(),0.14,29.18,29.84,11.05,22,12.05
1410,2014-08-31,86,69,78,9,67,70,0,13,516,1829,"{'BR', 'HZ'}",0.0,29.22,29.88,6.3,21,7.15
1411,2014-09-01,84,72,78,10,67,70,0,13,517,1827,{'RA'},0.18,29.1,29.76,11.7,22,12.35
1412,2014-09-02,83,68,76,8,61,66,0,11,518,1826,{'RA'},0.0,29.21,29.88,5.6,27,6.3
1413,2014-09-03,84,64,74,6,61,66,0,9,519,1824,set(),0.0,29.3,29.96,5.6,20,6.8
1414,2014-09-04,86,72,79,11,67,71,0,14,520,1822,"{'TS', 'RA'}",0.24,29.24,29.92,11.7,19,12.65
1415,2014-09-05,88,65,77,10,67,70,0,12,521,1821,"{'TS', 'RA'}",0.46,29.3,29.95,7.55,26,11.55
1416,2014-09-06,75,61,68,1,52,59,0,3,522,1819,set(),0.0,29.45,30.12,5.9,34,8.25
1417,2014-09-07,79,56,68,1,51,58,0,3,523,1817,set(),0.0,29.46,30.16,1.6,11,4.45
1418,2014-09-08,78,57,68,2,53,60,0,3,524,1815,set(),0.0,29.36,30.06,5.6,17,6.05
1419,2014-09-09,80,64,72,6,60,65,0,7,525,1814,{'RA'},0.01,29.21,29.92,7.7,18,8.05
1420,2014-09-10,81,57,69,3,62,65,0,4,526,1812,"{'RA', 'DZ', 'BR'}",1.46,29.0,29.66,8.1,24,15.95
1421,2014-09-11,57,51,54,-11,43,48,11,0,527,1810,set(),0.0,29.48,30.14,9.65,34,10.45
1422,2014-09-12,56,45,51,-14,45,48,14,0,528,1809,"{'RA', 'DZ', 'BR'}",0.12,29.58,30.26,11.35,34,12.15
1423,2014-09-13,59,41,50,-14,41,45,14,0,529,1807,set(),0.0,29.62,30.33,3.15,33,7.3
1424,2014-09-14,66,44,55,-8,43,50,9,0,530,1805,set(),0.0,29.53,30.25,4.35,22,4.75
1425,2014-09-15,62,52,57,-6,49,53,7,0,531,1803,"{'RA', 'DZ'}",0.01,29.44,30.14,2.55,29,5.65
1426,2014-09-16,68,45,57,-7,44,51,8,0,532,1760,set(),0.0,29.44,30.15,2.25,32,4.55
1427,2014-09-17,71,48,60,-4,46,53,5,0,533,1758,set(),0.0,29.32,30.02,0.95,16,3.4
1428,2014-09-18,71,53,62,-1,53,56,2,0,535,1756,"{'BR', 'BC', 'FG'}",0.0,29.43,30.12,5.15,3,6.1
1429,2014-09-19,77,55,66,3,48,56,0,1,536,1755,{'BR'},0.0,29.34,30.06,10.35,18,11.0
1430,2014-09-20,78,63,71,9,61,64,0,6,537,1753,{'RA'},0.12,29.14,29.83,10.65,22,11.1
1431,2014-09-21,69,51,60,-1,50,55,4,0,538,1751,{'RA'},0.01,29.28,29.94,9.95,31,12.8
1432,2014-09-22,68,47,58,-4,44,50,7,0,539,1749,set(),0.0,29.56,30.22,1.5,32,5.85
1433,2014-09-23,75,50,63,2,47,54,2,0,540,1748,set(),0.0,29.6,30.3,2.6,18,5.25
1434,2014-09-24,77,54,66,5,49,56,0,1,541,1746,set(),0.0,29.6,30.3,4.2,13,5.5
1435,2014-09-25,76,57,66,5,53,58,0,1,542,1744,set(),0.0,29.55,30.24,1.25,12,2.8
1436,2014-09-26,80,55,67,7,54,59,0,2,543,1742,{'BR'},0.0,29.54,30.22,4.2,7,4.85
1437,2014-09-27,79,57,68,8,55,60,0,3,544,1741,set(),0.0,29.5,30.2,3.55,7,4.25
1438,2014-09-28,78,55,67,8,56,60,0,2,545,1739,"{'BR', 'HZ'}",0.0,29.41,30.11,2.45,7,3.25
1439,2014-09-29,83,55,69,10,55,59,0,4,546,1737,"{'BR', 'RA', 'HZ'}",0.01,29.3,29.99,4.75,35,9.0
1440,2014-09-30,59,49,54,-4,48,51,10,0,547,1735,"{'BR', 'DZ'}",0.01,29.32,30.02,8.95,2,10.2
1441,2014-10-01,71,50,61,3,50,56,3,0,548,1734,{'RA'},0.0,29.25,29.95,9.15,13,9.5
1442,2014-10-02,73,64,69,11,62,64,0,4,549,1732,"{'RA', 'BR', 'TS'}",0.52,29.06,29.78,7.2,17,7.9
1443,2014-10-03,66,44,55,-1,46,50,9,0,550,1730,"{'BR', 'RA'}",0.86,28.98,29.66,14.55,28,16.0
1444,2014-10-04,48,36,42,-15,34,40,23,0,552,1729,"{'RA', 'DZ', 'BR'}",0.06,29.04,29.73,13.55,25,13.65
1445,2014-10-05,55,39,47,-9,35,43,17,0,553,1727,{'RA'},0.01,28.98,29.69,9.3,23,9.85
1446,2014-10-06,62,45,54,-2,39,46,11,0,554,1725,set(),0.01,28.92,29.62,8.7,24,9.65
1447,2014-10-07,67,48,58,2,44,50,7,0,555,1724,set(),0.0,29.03,29.7,10.05,24,11.6
1448,2014-10-08,66,46,56,0,35,47,8,0,556,1722,set(),0.0,29.3,29.97,10.85,27,11.25
1449,2014-10-09,63,46,55,0,35,45,10,0,557,1720,set(),0.0,29.41,30.09,3.4,19,6.05
1450,2014-10-10,58,41,50,-4,39,45,14,0,558,1719,set(),0.0,29.46,30.16,5.75,2,6.7
1451,2014-10-11,59,38,49,-5,35,43,16,0,559,1717,set(),0.0,29.5,30.2,3.15,8,4.6
1452,2014-10-12,63,41,53,-1,43,48,12,0,600,1715,"{'RA', 'DZ', 'BR'}",0.01,29.28,30.0,8.7,14,9.5
1453,2014-10-13,69,57,63,10,59,61,1,0,602,1714,"{'RA', 'DZ', 'BR', 'HZ'}",0.54,29.0,29.73,7.6,14,9.0
1454,2014-10-14,66,53,60,7,58,59,5,0,603,1712,"{'RA', 'DZ', 'BR'}",0.92,28.86,29.54,2.65,11,9.4
1455,2014-10-15,56,51,54,1,52,52,10,0,604,1711,"{'RA', 'DZ', 'BR'}",0.06,29.08,29.74,9.45,35,9.8
1456,2014-10-16,57,51,54,2,50,52,10,0,605,1709,"{'BR', 'DZ'}",0.01,29.06,29.77,4.75,24,7.9
1457,2014-10-17,62,48,55,3,47,51,9,0,606,1707,set(),0.01,29.02,29.69,10.9,28,12.95
1458,2014-10-18,51,37,44,-6,39,43,20,0,607,1706,"{'RA', 'DZ'}",0.02,29.42,30.08,7.9,34,8.95
1459,2014-10-19,55,34,45,-5,39,43,19,0,608,1704,set(),0.0,29.35,30.08,8.3,21,8.6
1460,2014-10-20,65,48,57,7,45,50,8,0,610,1703,set(),0.0,29.2,29.9,4.8,32,9.2
1461,2014-10-21,53,47,50,0,40,45,14,0,611,1701,set(),0.0,29.48,30.16,10.9,18,11.5
1462,2014-10-22,56,39,48,-2,38,43,17,0,612,1660,set(),0.0,29.59,30.3,2.95,9,4.95
1463,2014-10-23,60,38,50,1,40,46,15,0,613,1658,{'BR'},0.0,29.42,30.16,7.7,19,8.1
1464,2014-10-24,67,53,60,11,47,52,4,0,614,1657,set(),0.0,29.28,30.0,4.65,22,5.8
1465,2014-10-25,73,50,62,14,40,51,2,0,616,1656,"{'BR', 'HZ'}",0.0,29.24,29.92,10.05,28,10.65
1466,2014-10-26,65,43,54,6,32,44,11,0,617,1654,set(),0.0,29.24,29.95,1.25,8,5.6
1467,2014-10-27,78,52,65,17,51,58,0,1,618,1653,{'RA'},0.01,28.96,29.66,12.35,19,13.25
1468,2014-10-28,67,46,57,10,39,47,8,0,619,1651,{'RA'},0.02,29.19,29.85,14.4,26,15.1
1469,2014-10-29,49,38,44,-3,33,41,21,0,620,1650,set(),0.0,29.39,30.06,9.0,29,9.45
1470,2014-10-30,52,34,43,-2,34,41,21,0,622,1649,{'RA'},0.0,29.38,30.1,5.5,23,6.0
1471,2014-10-31,48,33,41,-5,27,34,24,0,623,1647,"{'RA', 'BR', 'SN'}",0.04,29.52,30.2,22.15,34,22.75
